Type_1,Type_2,Type_3,image_name
0.8681423664093018,0.08970200270414352,0.0421556793153286,0.jpg
0.8702073097229004,0.08698936551809311,0.042803313583135605,1.jpg
0.904872715473175,0.06671734154224396,0.02840995229780674,10.jpg
0.8657408356666565,0.08955299854278564,0.044706180691719055,100.jpg
0.8971761465072632,0.07287222892045975,0.029951607808470726,101.jpg
0.9046083688735962,0.0675753653049469,0.027816304937005043,102.jpg
0.8979062438011169,0.07185688614845276,0.030236968770623207,103.jpg
0.8746450543403625,0.08510765433311462,0.04024723544716835,104.jpg
0.876625120639801,0.08440380543470383,0.03897103667259216,105.jpg
0.8728190660476685,0.08538102358579636,0.041799869388341904,106.jpg
0.8768362998962402,0.08381415158510208,0.03934952989220619,107.jpg
0.886716365814209,0.07841978222131729,0.0348639152944088,108.jpg
0.857526421546936,0.0949086993932724,0.047564905136823654,109.jpg
0.8837350010871887,0.08009637147188187,0.036168619990348816,11.jpg
0.8660845160484314,0.09071052819490433,0.043204955756664276,110.jpg
0.8524868488311768,0.09788785874843597,0.049625277519226074,111.jpg
0.8670337796211243,0.08733043074607849,0.04563578590750694,112.jpg
0.8748730421066284,0.08413262665271759,0.0409943051636219,113.jpg
0.7963861227035522,0.1269007921218872,0.07671306282281876,114.jpg
0.8698838353157043,0.0875626802444458,0.04255349561572075,115.jpg
0.9002777338027954,0.06985615938901901,0.029866019263863564,116.jpg
0.8874747157096863,0.07730000466108322,0.035225216299295425,117.jpg
0.8532776832580566,0.09677082300186157,0.04995148628950119,118.jpg
0.9221386909484863,0.05685431882739067,0.021007021889090538,119.jpg
0.8538088798522949,0.09582467377185822,0.05036646127700806,12.jpg
0.8322600722312927,0.10737373679876328,0.06036621704697609,120.jpg
0.8777773976325989,0.08272230625152588,0.03950031101703644,121.jpg
0.8781093955039978,0.08233527839183807,0.03955532982945442,122.jpg
0.8911716938018799,0.07579823583364487,0.03303006663918495,123.jpg
0.8199285864830017,0.11367963999509811,0.06639178097248077,124.jpg
0.8632534742355347,0.09139367938041687,0.04535277187824249,125.jpg
0.8725183606147766,0.08571194857358932,0.04176966845989227,126.jpg
0.8533451557159424,0.09658128023147583,0.05007351189851761,127.jpg
0.8847057223320007,0.0788707509636879,0.03642355650663376,128.jpg
0.8949461579322815,0.07310567796230316,0.03194815292954445,129.jpg
0.8692222237586975,0.08801797777414322,0.04275982081890106,13.jpg
0.8883915543556213,0.07692252844572067,0.03468593582510948,130.jpg
0.885033130645752,0.07923883199691772,0.03572805970907211,131.jpg
0.8786335587501526,0.08191143721342087,0.039455004036426544,132.jpg
0.862078845500946,0.0918462723493576,0.04607488960027695,133.jpg
0.8893156051635742,0.07499174773693085,0.03569271042943001,134.jpg
0.8675994277000427,0.08813154697418213,0.04426908865571022,135.jpg
0.8834213614463806,0.07961297780275345,0.03696572408080101,136.jpg
0.8985511064529419,0.0701092779636383,0.0313396155834198,137.jpg
0.9037964940071106,0.06848245859146118,0.02772100269794464,138.jpg
0.8999322652816772,0.07089757174253464,0.029170123860239983,139.jpg
0.8804206848144531,0.08166436105966568,0.03791498765349388,14.jpg
0.8618138432502747,0.0910165011882782,0.04716968908905983,140.jpg
0.8759962320327759,0.08587104827165604,0.038132764399051666,141.jpg
0.9107890725135803,0.06414489448070526,0.025066055357456207,142.jpg
0.8135155439376831,0.11774460226297379,0.06873978674411774,143.jpg
0.8801427483558655,0.08329793810844421,0.03655928000807762,144.jpg
0.9039500951766968,0.06859464943408966,0.027455270290374756,145.jpg
0.8884751200675964,0.07813046127557755,0.03339436650276184,146.jpg
0.8691682815551758,0.08866272121667862,0.04216902703046799,147.jpg
0.9205746054649353,0.0584576278924942,0.020967788994312286,148.jpg
0.9208770394325256,0.05810870975255966,0.02101421169936657,149.jpg
0.8352528214454651,0.10583154857158661,0.05891565605998039,15.jpg
0.8737407922744751,0.08574778586626053,0.04051145538687706,150.jpg
0.8784401416778564,0.0822160616517067,0.03934380039572716,151.jpg
0.8761578798294067,0.08416944742202759,0.03967275843024254,152.jpg
0.8646480441093445,0.08927959948778152,0.046072378754615784,153.jpg
0.9151917099952698,0.06147247552871704,0.023335769772529602,154.jpg
0.9189414978027344,0.05900096520781517,0.022057460620999336,155.jpg
0.8699304461479187,0.08807151019573212,0.041998058557510376,156.jpg
0.8821293115615845,0.08118424564599991,0.03668634593486786,157.jpg
0.8973201513290405,0.07191435992717743,0.03076557256281376,158.jpg
0.8676760792732239,0.08893679082393646,0.04338712990283966,159.jpg
0.9027619957923889,0.0683453157544136,0.0288926400244236,16.jpg
0.8772420883178711,0.08313185721635818,0.03962602838873863,160.jpg
0.840334415435791,0.10382822901010513,0.05583728477358818,161.jpg
0.7888200283050537,0.13021986186504364,0.08096006512641907,162.jpg
0.889385461807251,0.07651431113481522,0.03410029411315918,163.jpg
0.8377975225448608,0.10414815694093704,0.05805431678891182,164.jpg
0.9179890751838684,0.05924741551280022,0.02276357263326645,165.jpg
0.9241334795951843,0.056129731237888336,0.019736798480153084,166.jpg
0.8693240880966187,0.08675219118595123,0.043923720717430115,167.jpg
0.9157207012176514,0.06197130307555199,0.022307947278022766,168.jpg
0.8952199220657349,0.07414599508047104,0.03063410520553589,169.jpg
0.9176416397094727,0.05978770926594734,0.022570718079805374,17.jpg
0.8994099497795105,0.07093340158462524,0.029656605795025826,170.jpg
0.8622387051582336,0.09176339954137802,0.045997899025678635,171.jpg
0.9116981625556946,0.06336281448602676,0.024939056485891342,172.jpg
0.9057148694992065,0.06683867424726486,0.02744637243449688,173.jpg
0.9122109413146973,0.06414144486188889,0.023647595196962357,174.jpg
0.8805636763572693,0.08214016258716583,0.03729616850614548,175.jpg
0.8945951461791992,0.07244866341352463,0.03295622393488884,176.jpg
0.8195804357528687,0.11294528841972351,0.06747426837682724,177.jpg
0.8496915698051453,0.09971446543931961,0.050593990832567215,178.jpg
0.897030234336853,0.07216155529022217,0.03080819360911846,179.jpg
0.9156909584999084,0.06224425509572029,0.022064844146370888,18.jpg
0.8593411445617676,0.09382505714893341,0.046833742409944534,180.jpg
0.892731785774231,0.07470782846212387,0.03256026655435562,181.jpg
0.8906450271606445,0.07609909027814865,0.0332559235394001,182.jpg
0.8789495229721069,0.08240758627653122,0.03864290192723274,183.jpg
0.8228393793106079,0.11434481292963028,0.06281578540802002,184.jpg
0.8652046322822571,0.08797205239534378,0.04682325944304466,185.jpg
0.8645419478416443,0.08880356699228287,0.04665445536375046,186.jpg
0.8770320415496826,0.08283834159374237,0.04012954607605934,187.jpg
0.9020876884460449,0.06880076974630356,0.02911153808236122,188.jpg
0.9040660262107849,0.06710059940814972,0.028833404183387756,189.jpg
0.8552815914154053,0.09587753564119339,0.04884085804224014,19.jpg
0.8548911809921265,0.09571313112974167,0.0493956133723259,190.jpg
0.8834431171417236,0.07890071719884872,0.03765621408820152,191.jpg
0.8907327055931091,0.07583177834749222,0.033435482531785965,192.jpg
0.9031584858894348,0.06893021613359451,0.027911324054002762,193.jpg
0.8667106628417969,0.0887141153216362,0.04457520693540573,194.jpg
0.8084448575973511,0.12009729444980621,0.07145783305168152,195.jpg
0.9218803644180298,0.05742717906832695,0.02069242112338543,196.jpg
0.9069277048110962,0.06707657128572464,0.025995761156082153,197.jpg
0.9064283967018127,0.06584637612104416,0.02772517502307892,198.jpg
