Type_1,Type_2,Type_3,image_name
0.07089079171419144,0.39396196603775024,0.5351472496986389,0.jpg
0.10561106353998184,0.5506755709648132,0.3437134325504303,1.jpg
0.2842687666416168,0.6713417172431946,0.0443895049393177,10.jpg
0.1567859947681427,0.6476230621337891,0.19559089839458466,100.jpg
0.20913971960544586,0.6915767788887024,0.09928343445062637,101.jpg
0.14937268197536469,0.5389085412025452,0.31171873211860657,102.jpg
0.13790473341941833,0.6146219968795776,0.2474733144044876,103.jpg
0.14462749660015106,0.568524181842804,0.2868483364582062,104.jpg
0.0850364938378334,0.45604023337364197,0.45892322063446045,105.jpg
0.14926257729530334,0.594751238822937,0.25598618388175964,106.jpg
0.06413962692022324,0.35177215933799744,0.5840882062911987,107.jpg
0.09207464009523392,0.42615753412246704,0.4817678928375244,108.jpg
0.05861874669790268,0.3183469772338867,0.6230342388153076,109.jpg
0.20243506133556366,0.6697250008583069,0.12783996760845184,11.jpg
0.10963606089353561,0.7087865471839905,0.1815774142742157,110.jpg
0.08640103042125702,0.5226085186004639,0.39099040627479553,111.jpg
0.07700850814580917,0.5012989044189453,0.42169252038002014,112.jpg
0.12326094508171082,0.6356039643287659,0.24113503098487854,113.jpg
0.07368908822536469,0.40712693333625793,0.5191839933395386,114.jpg
0.11742459982633591,0.6001982688903809,0.28237712383270264,115.jpg
0.12470653653144836,0.36298665404319763,0.5123067498207092,116.jpg
0.2762148082256317,0.4900645315647125,0.23372071981430054,117.jpg
0.06175738573074341,0.35862651467323303,0.579616129398346,118.jpg
0.3948882818222046,0.42883965373039246,0.17627198994159698,119.jpg
0.07282494008541107,0.4348045587539673,0.4923705756664276,12.jpg
0.14847131073474884,0.669218122959137,0.18231052160263062,120.jpg
0.08609778434038162,0.5324403047561646,0.38146185874938965,121.jpg
0.08229853957891464,0.4382950961589813,0.47940632700920105,122.jpg
0.18866956233978271,0.6881343126296997,0.1231960579752922,123.jpg
0.07676710933446884,0.4350269138813019,0.4882059097290039,124.jpg
0.06977321207523346,0.4374198913574219,0.49280688166618347,125.jpg
0.17106810212135315,0.7734158039093018,0.0555160716176033,126.jpg
0.15130411088466644,0.6663566827774048,0.182339146733284,127.jpg
0.30638620257377625,0.6443960070610046,0.049217842519283295,128.jpg
0.3141937851905823,0.6525365710258484,0.03326961770653725,129.jpg
0.06312154978513718,0.4314112663269043,0.5054672360420227,13.jpg
0.23915353417396545,0.6945516467094421,0.06629480421543121,130.jpg
0.07961542904376984,0.4436067044734955,0.4767777919769287,131.jpg
0.16451597213745117,0.6858965158462524,0.149587482213974,132.jpg
0.11235073953866959,0.5378320217132568,0.3498172461986542,133.jpg
0.21920378506183624,0.7195700407028198,0.06122615188360214,134.jpg
0.11953409016132355,0.5397788286209106,0.3406870663166046,135.jpg
0.1247948706150055,0.588927686214447,0.2862774729728699,136.jpg
0.15794414281845093,0.6982588171958923,0.14379705488681793,137.jpg
0.18743227422237396,0.5889452695846558,0.2236224114894867,138.jpg
0.33396977186203003,0.6473766565322876,0.01865350268781185,139.jpg
0.11670296639204025,0.594414234161377,0.288882851600647,14.jpg
0.12291085720062256,0.6964619159698486,0.1806272268295288,140.jpg
0.07287353277206421,0.4408736526966095,0.4862528145313263,141.jpg
