Type_1,Type_2,Type_3,image_name
0.08848945796489716,0.4007667601108551,0.5107438564300537,0.jpg
0.15046530961990356,0.5170750021934509,0.3324597179889679,1.jpg
0.26820290088653564,0.6108253598213196,0.12097172439098358,10.jpg
0.25390565395355225,0.5380468964576721,0.20804746448993683,100.jpg
0.16747601330280304,0.6694025993347168,0.16312135756015778,101.jpg
0.13080690801143646,0.431659460067749,0.4375336170196533,102.jpg
0.11476536095142365,0.44984617829322815,0.4353885054588318,103.jpg
0.12995395064353943,0.5057679414749146,0.364278107881546,104.jpg
0.13406778872013092,0.47544872760772705,0.3904834985733032,105.jpg
0.09808795899152756,0.41744348406791687,0.484468549489975,106.jpg
0.08085004985332489,0.3663729727268219,0.5527770519256592,107.jpg
0.10799843817949295,0.42930927872657776,0.4626922011375427,108.jpg
0.10545586049556732,0.43040838837623596,0.46413570642471313,109.jpg
0.10976225137710571,0.3676515221595764,0.5225862860679626,11.jpg
0.23135778307914734,0.6369736790657043,0.1316685676574707,110.jpg
0.1555737406015396,0.6138704419136047,0.23055584728717804,111.jpg
0.09948030114173889,0.4226810932159424,0.4778386354446411,112.jpg
0.14129379391670227,0.5081849694252014,0.3505213260650635,113.jpg
0.10774118453264236,0.4391847550868988,0.4530741572380066,114.jpg
0.10822487622499466,0.38856735825538635,0.503207802772522,115.jpg
0.09913178533315659,0.41297805309295654,0.48789018392562866,116.jpg
0.2385767102241516,0.4866056740283966,0.2748175859451294,117.jpg
0.10941668599843979,0.45740339159965515,0.43317994475364685,118.jpg
0.20348238945007324,0.5264948010444641,0.27002283930778503,119.jpg
0.12673301994800568,0.4419989585876465,0.4312680661678314,12.jpg
0.17746001482009888,0.5649023056030273,0.25763770937919617,120.jpg
0.11486006528139114,0.4929797351360321,0.39216020703315735,121.jpg
0.129091277718544,0.4336822032928467,0.43722647428512573,122.jpg
0.24587112665176392,0.6127404570579529,0.1413884460926056,123.jpg
0.2251184731721878,0.37188106775283813,0.40300047397613525,124.jpg
0.12346281111240387,0.43146830797195435,0.4450688660144806,125.jpg
0.6322843432426453,0.3200976550579071,0.04761797934770584,126.jpg
0.1445658802986145,0.5217125415802002,0.3337215483188629,127.jpg
0.4377126395702362,0.4784758985042572,0.08381141722202301,128.jpg
0.5030140280723572,0.44065508246421814,0.05633086711168289,129.jpg
0.08256112039089203,0.43973153829574585,0.4777073562145233,13.jpg
0.21013376116752625,0.5703646540641785,0.2195015698671341,130.jpg
0.057989880442619324,0.37090983986854553,0.5711002945899963,131.jpg
0.1894233226776123,0.6740590333938599,0.1365176886320114,132.jpg
0.10115569829940796,0.38611871004104614,0.5127255320549011,133.jpg
0.34298789501190186,0.5768840909004211,0.08012808114290237,134.jpg
0.1809106469154358,0.4887523353099823,0.3303370177745819,135.jpg
0.2141873687505722,0.5502045750617981,0.23560801148414612,136.jpg
0.18857093155384064,0.4973168969154358,0.3141121566295624,137.jpg
0.10580220073461533,0.43290236592292786,0.4612954556941986,138.jpg
0.44439634680747986,0.4996190071105957,0.05598469451069832,139.jpg
0.12414481490850449,0.4968549609184265,0.3790002167224884,14.jpg
0.21804553270339966,0.47776541113853455,0.304188996553421,140.jpg
0.08995772153139114,0.41441330313682556,0.4956289827823639,141.jpg
0.7332035899162292,0.23480740189552307,0.03198898583650589,142.jpg
0.1647680550813675,0.4498324990272522,0.38539940118789673,143.jpg
0.35196471214294434,0.597517192363739,0.050518181174993515,144.jpg
0.14076480269432068,0.5290703177452087,0.3301648795604706,145.jpg
0.47849616408348083,0.46115031838417053,0.06035352498292923,146.jpg
0.12209095805883408,0.48978081345558167,0.38812822103500366,147.jpg
0.2305205911397934,0.5899400115013123,0.1795394867658615,148.jpg
0.2844136357307434,0.5004256963729858,0.21516066789627075,149.jpg
0.09205426275730133,0.3942972719669342,0.5136484503746033,15.jpg
0.36080294847488403,0.5526888370513916,0.08650822192430496,150.jpg
0.13493390381336212,0.4644663631916046,0.40059977769851685,151.jpg
0.15254703164100647,0.4531712234020233,0.3942817449569702,152.jpg
0.07525886595249176,0.3740164339542389,0.5507246851921082,153.jpg
0.2699921429157257,0.611737072467804,0.11827076226472855,154.jpg
0.23147635161876678,0.49030932784080505,0.2782144248485565,155.jpg
0.11534031480550766,0.4175277054309845,0.46713194251060486,156.jpg
0.1984722912311554,0.5385347604751587,0.2629929482936859,157.jpg
0.10647894442081451,0.4347522258758545,0.4587688744068146,158.jpg
0.09574491530656815,0.4157181680202484,0.4885369837284088,159.jpg
0.22694788873195648,0.5912917852401733,0.1817602962255478,16.jpg
0.6342169642448425,0.3092544376850128,0.05652860924601555,160.jpg
0.09125635027885437,0.4261900782585144,0.482553631067276,161.jpg
0.15410387516021729,0.6089023947715759,0.23699381947517395,162.jpg
0.15905308723449707,0.5092734694480896,0.33167344331741333,163.jpg
0.13516342639923096,0.5054247975349426,0.35941174626350403,164.jpg
0.7263573408126831,0.25212913751602173,0.021513547748327255,165.jpg
0.18509343266487122,0.5278438925743103,0.28706273436546326,166.jpg
0.10797454416751862,0.43561887741088867,0.4564066529273987,167.jpg
0.3775571882724762,0.515112042427063,0.1073308140039444,168.jpg
0.4177054464817047,0.5216361284255981,0.06065843999385834,169.jpg
0.12815363705158234,0.4618847668170929,0.40996161103248596,17.jpg
0.17202936112880707,0.5436828136444092,0.28428778052330017,170.jpg
0.09814997762441635,0.39717867970466614,0.5046712756156921,171.jpg
0.12842819094657898,0.4246225953102112,0.44694915413856506,172.jpg
0.09928127378225327,0.4400179088115692,0.4607008099555969,173.jpg
0.22471503913402557,0.5389235615730286,0.23636136949062347,174.jpg
0.09455703943967819,0.4156622290611267,0.4897807538509369,175.jpg
0.10511749982833862,0.43054765462875366,0.4643348157405853,176.jpg
0.5807337760925293,0.2614051401615143,0.15786108374595642,177.jpg
0.137630432844162,0.4824889600276947,0.3798806369304657,178.jpg
0.29093238711357117,0.5575401186943054,0.15152738988399506,179.jpg
0.38381847739219666,0.5148400664329529,0.10134152323007584,18.jpg
0.09965064376592636,0.3877031207084656,0.5126462578773499,180.jpg
0.09353016316890717,0.470535010099411,0.435934841632843,181.jpg
0.0894782692193985,0.45186060667037964,0.45866116881370544,182.jpg
0.21981585025787354,0.5404979586601257,0.2396862804889679,183.jpg
0.0868208259344101,0.3719339370727539,0.5412452816963196,184.jpg
0.25234660506248474,0.5385943055152893,0.20905913412570953,185.jpg
0.3795737326145172,0.5448461174964905,0.07558020949363708,186.jpg
0.09672830998897552,0.38677337765693665,0.5164983868598938,187.jpg
0.17206454277038574,0.4825670123100281,0.34536847472190857,188.jpg
0.10724212974309921,0.4380132853984833,0.45474448800086975,189.jpg
0.17668528854846954,0.5413661599159241,0.28194859623908997,19.jpg
0.16259078681468964,0.4885192811489105,0.34888988733291626,190.jpg
0.18459634482860565,0.5234439373016357,0.291959673166275,191.jpg
0.23497387766838074,0.4384583532810211,0.3265678584575653,192.jpg
0.2041405737400055,0.5589434504508972,0.23691591620445251,193.jpg
0.09161891788244247,0.39150798320770264,0.5168730616569519,194.jpg
0.21464373171329498,0.5427786707878113,0.24257761240005493,195.jpg
0.4693853557109833,0.4688112735748291,0.061803437769412994,196.jpg
0.36853256821632385,0.5498928427696228,0.08157448470592499,197.jpg
0.2776218056678772,0.600395679473877,0.12198249995708466,198.jpg
0.11665423959493637,0.4631287753582001,0.42021697759628296,199.jpg
0.4084888994693756,0.5128732323646545,0.07863783091306686,2.jpg
0.4372997581958771,0.4696580171585083,0.09304219484329224,20.jpg
0.15018445253372192,0.4522138833999634,0.3976017236709595,200.jpg
0.12323488295078278,0.5376516580581665,0.3391134738922119,201.jpg
0.10005106776952744,0.5084143877029419,0.3915344476699829,202.jpg
0.2849205434322357,0.5342750549316406,0.18080443143844604,203.jpg
0.11548963934183121,0.48228490352630615,0.40222543478012085,204.jpg
0.085761159658432,0.38895538449287415,0.5252834558486938,205.jpg
0.15272286534309387,0.5369980931282043,0.3102790117263794,206.jpg
0.19625277817249298,0.4445258378982544,0.35922136902809143,207.jpg
0.10567055642604828,0.40385591983795166,0.49047353863716125,208.jpg
0.09079013764858246,0.3918502628803253,0.5173596739768982,209.jpg
0.37819546461105347,0.5459802150726318,0.07582426816225052,21.jpg
0.09026205539703369,0.41632768511772156,0.49341025948524475,210.jpg
0.21640156209468842,0.5937787294387817,0.18981973826885223,211.jpg
0.1921178251504898,0.6529350876808167,0.15494704246520996,212.jpg
0.12487473338842392,0.4907028377056122,0.3844224214553833,213.jpg
0.2748531103134155,0.5669600367546082,0.15818683803081512,214.jpg
0.48809364438056946,0.45286306738853455,0.059043336659669876,215.jpg
0.28234657645225525,0.6038417816162109,0.11381170898675919,216.jpg
0.5920885801315308,0.3596443831920624,0.048267021775245667,217.jpg
0.12896192073822021,0.6526859402656555,0.21835212409496307,218.jpg
0.11224345117807388,0.4131341874599457,0.4746223986148834,219.jpg
0.17623576521873474,0.5576336979866028,0.26613056659698486,22.jpg
0.2784000635147095,0.59622722864151,0.12537281215190887,220.jpg
0.1354721635580063,0.4523458480834961,0.4121820032596588,221.jpg
0.16035211086273193,0.5164478421211243,0.3232000172138214,222.jpg
0.12463705241680145,0.3931788504123688,0.48218411207199097,223.jpg
0.11239131540060043,0.46067574620246887,0.4269329607486725,224.jpg
0.1848851442337036,0.5134127736091614,0.3017021119594574,225.jpg
0.22150398790836334,0.5240477323532104,0.2544482946395874,226.jpg
0.13054093718528748,0.5026525259017944,0.3668065369129181,227.jpg
0.3345732092857361,0.567207932472229,0.09821877628564835,228.jpg
0.10101436823606491,0.4169663190841675,0.482019305229187,229.jpg
0.09896505624055862,0.4346766769886017,0.4663582742214203,23.jpg
0.17361700534820557,0.536282479763031,0.2901005446910858,230.jpg
0.6694303750991821,0.30301135778427124,0.027558334171772003,231.jpg
0.20306025445461273,0.5479281544685364,0.2490115910768509,232.jpg
0.41351860761642456,0.408820778131485,0.17766059935092926,233.jpg
0.11707698553800583,0.43326476216316223,0.44965827465057373,234.jpg
0.10557200759649277,0.4781792163848877,0.41624870896339417,235.jpg
0.10938216745853424,0.4609031081199646,0.42971473932266235,236.jpg
0.0994512066245079,0.40587836503982544,0.49467042088508606,237.jpg
0.07968858629465103,0.3945670425891876,0.5257443785667419,238.jpg
0.34901949763298035,0.5469927787780762,0.10398775339126587,239.jpg
0.21232566237449646,0.542275071144104,0.24539922177791595,24.jpg
0.09127452969551086,0.3801943063735962,0.5285311937332153,240.jpg
0.3532581925392151,0.558295488357544,0.08844636380672455,241.jpg
0.1279081255197525,0.4318733215332031,0.44021856784820557,242.jpg
0.35556209087371826,0.5732923746109009,0.07114548236131668,243.jpg
0.10886526107788086,0.43749698996543884,0.4536377787590027,244.jpg
0.5384299755096436,0.4168585240840912,0.04471154510974884,245.jpg
0.15022136270999908,0.5147979259490967,0.33498072624206543,246.jpg
0.12086473405361176,0.4509851932525635,0.4281500279903412,247.jpg
0.22815681993961334,0.5022590756416321,0.269584059715271,248.jpg
0.0912078469991684,0.4585065245628357,0.45028558373451233,249.jpg
0.14952433109283447,0.4921848773956299,0.35829082131385803,25.jpg
0.24389058351516724,0.49666133522987366,0.2594480514526367,250.jpg
0.16771921515464783,0.4503944218158722,0.3818863034248352,251.jpg
0.14186836779117584,0.41540154814720154,0.4427301287651062,252.jpg
0.1480160504579544,0.4703717529773712,0.3816121220588684,253.jpg
0.11042186617851257,0.45098215341567993,0.4385959506034851,254.jpg
0.22172996401786804,0.6063487529754639,0.1719212383031845,255.jpg
0.10022977739572525,0.4168049991130829,0.4829651415348053,256.jpg
0.3038691282272339,0.5866482853889465,0.10948264598846436,257.jpg
0.10828274488449097,0.436352014541626,0.4553651809692383,258.jpg
0.08940068632364273,0.3855307400226593,0.5250685811042786,259.jpg
0.3969709873199463,0.4884988069534302,0.11453019827604294,26.jpg
0.5211828947067261,0.43591219186782837,0.042904965579509735,260.jpg
0.541334331035614,0.40330666303634644,0.05535900965332985,261.jpg
0.23222939670085907,0.5956291556358337,0.1721414476633072,262.jpg
0.17658625543117523,0.5627922415733337,0.26062145829200745,263.jpg
0.09241636842489243,0.4566507339477539,0.45093289017677307,264.jpg
0.1197916567325592,0.40829288959503174,0.47191542387008667,265.jpg
0.13304419815540314,0.517718493938446,0.3492372930049896,266.jpg
0.27101510763168335,0.6269526481628418,0.10203229635953903,267.jpg
0.3210337460041046,0.5763521790504456,0.10261411219835281,268.jpg
0.5916122794151306,0.3724118173122406,0.03597588464617729,269.jpg
0.12515196204185486,0.4064810276031494,0.46836698055267334,27.jpg
0.13891148567199707,0.4736153185367584,0.3874731659889221,270.jpg
0.17741899192333221,0.47647812962532043,0.34610286355018616,271.jpg
0.12373346835374832,0.41015005111694336,0.4661165475845337,272.jpg
0.08195210993289948,0.37006887793540955,0.5479789972305298,273.jpg
0.16698570549488068,0.5591424107551575,0.27387186884880066,274.jpg
0.10263708233833313,0.4399847686290741,0.457378089427948,275.jpg
0.12428690493106842,0.5054928064346313,0.3702203035354614,276.jpg
0.1866907924413681,0.6179564595222473,0.19535276293754578,277.jpg
0.12213710695505142,0.5007839202880859,0.37707898020744324,278.jpg
0.1285993456840515,0.4352788031101227,0.4361219108104706,279.jpg
0.12902650237083435,0.516035258769989,0.35493823885917664,28.jpg
0.244826540350914,0.4714300334453583,0.2837434411048889,280.jpg
0.07467671483755112,0.37212949991226196,0.5531938076019287,281.jpg
0.10305100679397583,0.4239870011806488,0.47296205163002014,282.jpg
0.11896846443414688,0.4375258684158325,0.4435056746006012,283.jpg
0.08590561151504517,0.39533403515815735,0.5187602639198303,284.jpg
0.2784672975540161,0.6336368322372437,0.08789587765932083,285.jpg
0.1674731820821762,0.590013325214386,0.2425135225057602,286.jpg
0.08060929924249649,0.42889267206192017,0.49049806594848633,287.jpg
0.14597828686237335,0.5051137804985046,0.34890803694725037,288.jpg
0.24524103105068207,0.6088859438896179,0.14587298035621643,289.jpg
0.10977686941623688,0.48735281825065613,0.4028703272342682,29.jpg
0.10410923510789871,0.4359239935874939,0.459966778755188,290.jpg
0.4222133755683899,0.5119789838790894,0.06580760329961777,291.jpg
0.1538306474685669,0.4955194294452667,0.3506499230861664,292.jpg
0.1669594943523407,0.45908522605895996,0.37395530939102173,293.jpg
0.47527438402175903,0.4537512958049774,0.07097426056861877,294.jpg
0.26091694831848145,0.5295290350914001,0.2095540165901184,295.jpg
0.13182008266448975,0.5494193434715271,0.3187605142593384,296.jpg
0.12081731110811234,0.4671526551246643,0.4120299816131592,297.jpg
0.1449696570634842,0.4701952636241913,0.38483506441116333,298.jpg
0.17436107993125916,0.4912117123603821,0.33442720770835876,299.jpg
0.11684587597846985,0.4090488851070404,0.47410526871681213,3.jpg
0.132951557636261,0.44887256622314453,0.4181757867336273,30.jpg
0.29632091522216797,0.6273382902145386,0.07634083181619644,300.jpg
0.12268631160259247,0.4652162790298462,0.41209736466407776,301.jpg
0.13561980426311493,0.4694572687149048,0.39492300152778625,302.jpg
0.12309574335813522,0.5219498872756958,0.35495445132255554,303.jpg
0.5569950938224792,0.38856881856918335,0.0544360876083374,304.jpg
0.21684390306472778,0.590618908405304,0.1925370991230011,305.jpg
0.213460311293602,0.5668290257453918,0.21971066296100616,306.jpg
0.07883783429861069,0.3918595016002655,0.5293025970458984,307.jpg
0.40269729495048523,0.5269042253494263,0.07039855420589447,308.jpg
0.11966386437416077,0.43639856576919556,0.4439375400543213,309.jpg
0.3957214951515198,0.530105471611023,0.07417303323745728,31.jpg
0.2129116654396057,0.5057118535041809,0.281376451253891,310.jpg
0.13401392102241516,0.4775118827819824,0.3884741961956024,311.jpg
0.2124606817960739,0.7217727303504944,0.0657665878534317,312.jpg
0.07957863062620163,0.3483806252479553,0.5720406770706177,313.jpg
