Type_1,Type_2,Type_3,image_name
0.19649970531463623,0.4560965895652771,0.34740370512008667,0.jpg
0.13595835864543915,0.4769667088985443,0.3870749771595001,1.jpg
0.28740420937538147,0.575832188129425,0.13676360249519348,10.jpg
0.20740506052970886,0.6039656400680542,0.18862929940223694,100.jpg
0.15052466094493866,0.5585048198699951,0.29097050428390503,101.jpg
0.10634423792362213,0.4878711700439453,0.40578457713127136,102.jpg
0.11743862181901932,0.5040856003761292,0.3784758448600769,103.jpg
0.08654502034187317,0.46688616275787354,0.4465688169002533,104.jpg
0.26493164896965027,0.47658970952033997,0.2584786117076874,105.jpg
0.10695231705904007,0.5070108771324158,0.3860367238521576,106.jpg
0.058270301669836044,0.35638684034347534,0.5853428244590759,107.jpg
0.10903660953044891,0.4067345857620239,0.48422878980636597,108.jpg
0.13666467368602753,0.4134051501750946,0.44993019104003906,109.jpg
0.07640586048364639,0.4403132498264313,0.48328089714050293,11.jpg
0.15367485582828522,0.6220522522926331,0.22427286207675934,110.jpg
0.35122573375701904,0.5324429869651794,0.1163313239812851,111.jpg
0.09115015715360641,0.45424410700798035,0.4546057879924774,112.jpg
0.16001856327056885,0.6120971441268921,0.22788429260253906,113.jpg
0.14372293651103973,0.4230232238769531,0.4332538843154907,114.jpg
0.12341946363449097,0.5174924731254578,0.35908809304237366,115.jpg
0.07100903242826462,0.33933860063552856,0.5896522998809814,116.jpg
0.18210983276367188,0.536668598651886,0.28122153878211975,117.jpg
0.0645662471652031,0.35895535349845886,0.5764783620834351,118.jpg
0.4020323157310486,0.4212733507156372,0.1766943335533142,119.jpg
0.10123902559280396,0.4040737748146057,0.49468716979026794,12.jpg
0.15023916959762573,0.4828646183013916,0.36689630150794983,120.jpg
0.09727253019809723,0.4762628972530365,0.4264645576477051,121.jpg
0.062168773263692856,0.3606215715408325,0.5772095918655396,122.jpg
0.20273545384407043,0.6044259071350098,0.1928386688232422,123.jpg
0.10558564960956573,0.3948040008544922,0.4996103048324585,124.jpg
0.10065765678882599,0.5063600540161133,0.3929823040962219,125.jpg
0.20081178843975067,0.6063874959945679,0.19280080497264862,126.jpg
0.0992903783917427,0.4803643226623535,0.42034536600112915,127.jpg
0.34194260835647583,0.5353590250015259,0.12269838899374008,128.jpg
0.2905426621437073,0.5934629440307617,0.1159944012761116,129.jpg
0.11232868582010269,0.40895241498947144,0.47871893644332886,13.jpg
0.23095296323299408,0.535150408744812,0.2338966578245163,130.jpg
0.0951288565993309,0.41622769832611084,0.4886434078216553,131.jpg
0.27422815561294556,0.6101412177085876,0.1156306341290474,132.jpg
